count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,@USER I got weed. Come over faggot
3,0,1,2,2,"RT @USER: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&8230;"
3,1,2,0,1,RT @USER: I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no bitch&128548; URL
3,0,3,0,1,This bitch thought the hot sauce was BBQ sauce. Who tf puts BBQ sauce in their tacos to begin with?! &128514;&128514;&128514;
3,2,0,1,0,That was my faggot rant for the night.
3,0,3,0,1,First game first play. DAT can fuck my bitch
3,0,3,0,1,RT @USER: ThingsILikeToDo serenading your bitch
3,0,3,0,1,"@USER &128514;&128514;&128514; it's a song, ion kno y he referred to his future wife as a bitch"
3,0,3,0,1,RT @USER: about to rock this bitch with @USER with our beautiful angelic voices Gaffeoke
3,0,3,0,1,"&8220;@USER: If you already out of school, fuck you I hate you and I hope you trip on the stage at graduation hoe&8221;"
3,0,3,0,1,RT @USER: It make the pussy sing. &8220;@USER: It aint? RT @USER: My dumb ass thought that was a microphone URL
3,0,3,0,1,@USER tf bitch you had brain surgery and aint tell me??!?
3,0,3,0,1,"You're an ugly fucking bitch, get off your high horse"
3,0,1,2,2,RT @USER: It's okay chiquito &128514; I'm not in the ghetto anymore &128524;
3,0,3,0,1,This is why no one likes you. Because you're a bitch. And a slut.
9,3,6,0,1,"&8220;@USER: [PERSON][PERSON][PERSON] [PERSON][PERSON][PERSON] you ugly ass big bird looking bitch, shut the fuck up.&8221; &lt;&lt;That's pretty much IN YOUR FACE! Bravo!"
3,0,3,0,1,"porn,android,iphone,ipad,sex,xx, | Hairy | [PERSON][PERSON] [PERSON] shoves a dildo in her hairy red pussy URL"
3,0,3,0,1,"She just want her pussy ate, she ain't gon text u back afterwards RT @USER: who wants to hang out&128069;"
3,0,3,0,1,Just tied my right shoe while driving on the freeway if that ain't swag bitch then I don't know what is
3,0,3,0,1,&8220;@USER: Splash onna bitch Wednesday tomorrow&8221;
6,1,3,2,1,"RT @USER: The problem with retard liberals is they think Supply &amp; Demand means ""Supply me with everything I Demand."" VotingMatters"
3,0,3,0,1,@USER boy I was clean in them bitches.
3,0,3,0,1,Damn bitch you nosey please don't touch my phone please
3,0,3,0,1,My bitch [PERSON][PERSON] stuck in 06 &128557;
3,0,3,0,1,"RT @USER: Can't trust a bitch who lets the microwave hit 0, she doesn't care about her life..she probably jumps on the lava part o&8230;"
3,1,2,0,1,@USER bitch Boy
3,0,3,0,1,[PERSON] stole the black from [PERSON][PERSON]. [PERSON]: But she kept all the ghetto. LifeMade
3,0,0,3,2,Yass brownies &amp; ice cream &128523; URL
3,0,3,0,1,"Females never understand that guys dont give af about females that they dont like liking them. Stop trippin, he dont know that hoe"
3,0,3,0,1,"@USER You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor."
3,0,3,0,1,"RT @USER: @USER working on diz music, be in studio soon nicca"
3,0,3,0,1,Heard I fuck with them bitches &128530;&128545;&128074;&128080;&996;&65039; Now you mad tripping &128581;&128554;&996;&65039;
3,0,0,3,2,inners Still hanging in. Yankees we need this win. NFL. It's not SUNDAY!!
3,0,3,0,1,I need me a bitch
3,0,3,0,1,Thinking that i care dont give a fuck bout you think ! &128576; wop
3,0,2,1,1,@USER dying? oh bitch. exit my mentions. her last era was huge. 1 album. 1 tour. golden globe (cont) URL
3,0,0,3,2,RT @USER: Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend URL URL
3,1,2,0,1,@USER thanks..bitch.
3,1,2,0,1,&8220;@USER: You goofy RT @USER: Only goofy niggas simp over chicks with community pussy..&8221; Who are you?
6,0,4,2,1,RT @USER: I don't wanna be a hoe &128549;
3,0,3,0,1,"RT @USER: If I eat the pussy and it taste like mold, I stop. So u cant tell ppl I ate u if I aint finish."
3,0,3,0,1,I hate bitches that fish for compliments
3,0,3,0,1,Kae &amp; [PERSON] coming for yall bitches as a couple &10084;&65039;&128076;
6,0,0,6,2,"HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto [PERSON]."
3,0,3,0,1,"RT @USER: The way Tricksnipers act is just ugh. 89% of them are [PERSON] [PERSON][PERSON], [PERSON][PERSON] [PERSON] niggers. Absolute sewage waste"
3,0,3,0,1,RT @USER: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&8230;
3,1,2,0,1,&8220;@USER: Wish tonight was purge so I can get to hunting&8221; Shut yo hoe ass up
3,0,3,0,1,lil bitch
3,1,2,0,1,"""when guys say ""Latinas &gt;"" they mean the [PERSON] Kardashian looking girls not you bitches that shaped like a mini fridge &amp; smell like tortillas"""
3,0,2,1,1,"Not ""us bitches"" &128514;&128514;&128514;&128514;&128514;"
3,0,3,0,1,Treatin yo hoe like she yo bestfriend.. Like thats wifey
3,0,3,0,1,With a pussy mullet
3,0,3,0,1,RT @USER: Can you get eye cancer from reading too many [PERSON] [PERSON] pussy-juice-throat-cancer jokes?
3,0,3,0,1,RT @USER: Never trust a bitch that try to be a side bitch
3,0,3,0,1,"RT @USER: ""@USER: It's my pussy not yours URL I think this gotta be my favorite naked picture ever..damn"
3,0,2,1,1,@USER bitch i taught you i know my mess ups
6,0,6,0,1,You see me bussing this bitch &128064;&128299;&128584;&128175;
3,0,3,0,1,@USER [PERSON] acted like a bitch when [PERSON] left for [LOCATION].. &128514;&128514;
3,0,3,0,1,pockets hella empty but these bitches steady choosing.
3,1,2,0,1,@USER @USER @USER @USER no u eat it inbred trailer trash.
3,0,3,0,1,&8220;@USER: I swear if I see any snow tomorrow.. URL bruhh you sound like a basic white bitch
3,0,2,1,1,@USER this ho [PERSON][PERSON] is craycray.
3,0,0,3,2,@USER @USER @USER I likes da Yankees
3,0,0,3,2,@USER they trash
3,0,0,3,2,[PERSON] [PERSON] is so trash this is BIG
3,1,2,0,1,I moved that niggah anyways.
3,0,3,0,1,[PERSON]uck that bitch. Snowpiercer
9,0,9,0,1,"Excuse me, here's your nose. I found it in my business hoe."
3,0,3,0,1,Bitches be happy about burger king pollo tropical on lunch break at work but act like dinner with new niggaz gotta be upscale.
3,2,1,0,0,Niggas deserve better bitches
6,0,6,0,1,@USER @USER plot twist: you have no penis. [PERSON] would make that bitch like a balloon. Balloons and bitches can all float
3,0,3,0,1,"RT @USER: ""if your sis is a bitch, brother is a jerk, leave 'em both alone and continue with your work"" - Q-Tip"
3,1,2,0,1,@USER &128557;&128557;&128557;&128557;&128557; how u kno im talkin bout you bitch lmfao
3,0,3,0,1,RT @USER: shego was the baddest bitch of my childhood&128293; URL
3,0,3,0,1,hoes ain't shit when it comes to ah loyal woman!!
3,0,3,0,1,"They be looking at [PERSON] [PERSON] while he going off on tge sidelines like, Whatever bitch. [PERSON]l"
3,0,3,0,1,i just realized me and @USER have been talking shit to each other nonstop for the past 48 hours. stop texting me bitch.
3,1,2,0,1,"@USER wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie, and what u said made no sense go eat or something"
3,0,3,0,1,The little bitch nervous because he not tweeting anymore
3,0,3,0,1,RT @USER: &8220;@USER: I have no hoes man. I don't need those though &128564;&8221;&128557;&128557; I need to pick mines back up &128553;
3,1,2,0,1,@USER first off who you calling a hoe ? Don't make me go sharkeisha ok you boo boo
3,2,1,0,0,@USER go jerk off to lollis faggot.
3,0,1,2,2,RT @USER: I drink unicorn tears.. RT @USER: @USER And they say blondes don't age well :) You look like you're 20 :) ho&8230;
3,0,3,0,1,RT @USER: U bitches could neva get him to buy all dem snacks. Fuk wit me
3,0,3,0,1,&8220;@USER: @USER @USER @USER fuck me then bitch&8221; shut up and roll threw
3,3,0,0,0,"[PERSON][PERSON][PERSON][PERSON][PERSON] can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker tcot"
3,0,1,2,2,"When people really think I'm Asian I get offended, Even though I make fun of my gook self"
3,0,3,0,1,@USER @USER sorry dyslexia is a bitch
3,0,3,0,1,Suck my super monkey balls
3,1,2,0,1,No bitch. You slut. RT @USER: @USER CHILL
3,0,0,3,2,RT @USER: Where has this been all year? But still FireCashman Yankees
3,0,2,1,1,"RT @USER: ""@USER: Me and my grandma got to tweakin hoe URL turnt"
3,1,2,0,1,"She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch"
3,0,3,0,1,"""@USER: @USER bitch where u been"" Around the world and back. Where you been?"
6,0,1,5,2,RT @USER: Reports say female victim was shot while waiting for an Oreo McFlurry
3,0,3,0,1,@USER Lovin' all the pussy pics
3,1,0,2,2,[PERSON]hylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum URL via @USER
3,0,0,3,2,Free birds. Lol
3,0,3,0,1,I only wanna see bad bitches on snap chat
6,0,6,0,1,Boney ass bitch farting out mini basketballs &128514;
3,0,3,0,1,"LSU got a lot of thirsty, muching, nasty hoes. Football team stay running thru yall meal ticket wanting hoes lol"
3,2,1,0,0,What's worse than Ebola ? The F-ing retards trying to make it a race issue. [PERSON] [PERSON][PERSON] has caused more American death than ebola.
3,0,3,0,1,Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.
3,0,2,1,1,@USER lol his matches from the early 90's when he was IC champion the bitches really would go ham
3,0,2,1,1,@USER I'm already out that bitch hahaha
3,0,3,0,1,Fuck all y'all hoes &128567; gang shit &128175;&128175;
3,1,2,0,1,"RT @USER: @USER @USER No, you're a nigger, go pick my cotton"
3,0,3,0,1,Bossd up on my old hoes
3,1,0,2,2,@USER Gobble de gook
3,0,3,0,1,""" [PERSON]eks is a bitch she curves everyone "" lol I walked into a conversation like this. Smh"
3,0,3,0,1,What a fucking retard
3,0,3,0,1,"RT @USER: ""You put my number on blocklist? How can I stop this?? Convert them mfs. I'll make all them hoes topless."" &128548;&128298;"
3,2,1,0,0,"@USER Are you working on route running and catching. You'll be a good WR for [PERSON][PERSON]. Have fun with the white trash, racist UF fans. FSU"
3,0,3,0,1,RT @USER: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? &128514;&128514;&128514; want a cookie?
3,0,3,0,1,Got a badass bitch just bouncin on my dick @[LOCATION]ER
3,0,3,0,1,Bitches corny with that not saving numbers shit I hate them hoes
3,0,3,0,1,wow im gonna smoke myself retarded when i get home
3,0,3,0,1,"Sit on my face, M U A H, before i eat da pussy, i say my grace &128591;"
3,0,3,0,1,RT @USER: @USER Lol someone fucking yo bitch?
3,0,3,0,1,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked
3,1,2,0,1,@USER @USER @USER shut ur faggot ass up you thirsty pussy
3,0,3,0,1,Do as I say soo &128545;&128074; [PERSON] muthaafuckin J hoe &128514;&128514;
3,0,3,0,1,Throwing fire crackers at cars? That shit is funny as fuck ! &128514;&128514;&128514;
3,0,0,3,2,"RT @USER: Bizarre sports week in [LOCATION][LOCATION]. @USER win a game that felt like a loss,failed ex-Browns QB's duel each other, and @USER lose ho&8230;"
3,0,3,0,1,RT @USER: Fuck [PERSON]o musts broke this niggas heart stealin his bitch if he that hurt with her &128514;&128514;&128079;
3,0,3,0,1,Having a bitch ain't goofy. Having bitch dat ain't loyal is
3,0,3,0,1,Ooow that bitch lace front is lace fucked
3,0,3,0,1,These niggas be actin like bitches
3,0,3,0,1,Big ol pussy [PERSON] blocked me again
3,0,2,1,1,@USER I'm the type to put that bitch in a river so you can gtf out my locations lol
6,0,5,1,1,@USER hoe the cookie crisp cop is on the case.
3,0,0,3,2,She unfollowed me after I said I cried watching dawn of the apes lmaoo
3,0,3,0,1,I was grown by the time I turned 16 wit only my grandma nigguh
3,0,3,0,1,RT @USER: Yeen suckin yeen fuckin watchu doin hoe ?
3,3,0,0,0,[PERSON] [PERSON] - If I could be a nigger for a day: URL
3,0,3,0,1,"RT @USER: When that message say ""delivered"" but you see him posting sc story's with all his hoes&128530;&128076; URL"
3,0,0,3,2,Gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling
3,0,3,0,1,"Momma always told me I was crazy , am the hoes say I'm amazing but I don't listen to a lady !"
6,0,0,6,2,"@USER @USER @USER I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin."
3,0,3,0,1,The fuck does a yellow cloud do?
3,0,0,3,2,"I am a Yankee by birth, and lived much of my life in north. I see no diff in level of racism @USER @USER @USER"
3,2,1,0,0,Niggas actin like hoes most of em bitches
3,2,1,0,0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! DontArgueJustAcceptIt"
3,0,2,1,1,RT @USER: Scarlett Johansson URL
3,0,3,0,1,RT @USER: &8220;@USER: &8220;@USER: @USER lol for what?&8221; Lol you dissing us&8221;&128514;&128514;&128514; shut up bitch
3,0,3,0,1,"RT @USER: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" URL"
3,0,3,0,1,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. pissed
3,0,3,0,1,these hoes ain't loyal n these niggas ain't either!! fuck ah bitch get ah bird
3,0,0,3,2,@USER the jets are trash my bad i see what you meant &128514;
3,0,0,3,2,"Surprise, surprise! TSA trashes [PERSON] [PERSON][PERSON]'s Border Patrol sources URL"
3,0,1,2,2,@USER really? @USER @USER @USER are my nudes trash?
3,0,3,0,1,Ugh I fuckin hate when this bitch don't answer my calls eURL @USER
3,0,3,0,1,@USER @USER fuck up hoes!
4,0,4,0,1,RT @USER: Or feet &128553;&12855;&128518; RT @USER: Yea I got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands &128514;&128514;&128514;&128514;
3,1,2,0,1,"&8220;@USER: I hope my future wife, who ever she might be, is sleeping or studying instead if being a hoe right now&8221; nigga shutcho ass up"
3,0,3,0,1,Pretty bitches with even prettier titties &9786;&65039;
3,2,1,0,0,500 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &128514;&128514;&128514;
3,0,0,3,2,GA [PERSON] @USER @USER @USER @USER @USER @USER @USER @USER @USER
3,0,3,0,1,The last time your pussy was salmon pink was. ..
3,0,3,0,1,"@USER hung with all dudes and wasn't fuckin no bitches, so. @USER"
3,1,2,0,1,"RT @USER: . @USER Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h&8230;"
3,0,2,1,1,Yuh bitch voz de mando at ok was the best mf Friday yet :)
3,1,2,0,1,Big greenmile tweetin ass nicca
3,0,3,0,1,"Aint no hoe worth loosing your wife, aint no beef worth loosing your life!"
3,0,0,3,2,[PERSON] [PERSON][PERSON]ush WhyDidIGoogle @[LOCATION]ER
3,0,0,3,2,"@USER elissa would call me trash, vile, etc.!"
3,0,3,0,1,waay too many niggas comfortable wit dressing up like ugly bitches for IG likes an re-posts..
3,0,3,0,1,RT @USER: You local ass bitch
3,0,3,0,1,"porn,android,iphone,ipad,sex,xx, | Beach | Caught a girl rubbing her pussy in nude beach URL"
3,1,2,0,1,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" [PERSON]"
3,0,0,3,2,"RT @USER: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School URL @USER URL"
6,3,2,1,0,RT @USER: Mine too &128513;&128588;&128076; RT &8220;@USER: This ma niggah @USER &128076;&8221;
3,0,3,0,1,"""@USER: Yall shut up:p"" make me bitch"
6,0,5,1,1,&8220;@USER: Is it me or does [PERSON] [PERSON][PERSON][PERSON][PERSON] ain't looking as good no more&8221;still look better then these so called bad bitches
3,0,3,0,1,"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie"
3,0,3,0,1,@USER vegeta is a little bitch TeamGoku
3,1,2,0,1,"Lesbians all be like ""yo-ho and scissor me timbers!"""
3,0,3,0,1,"""@USER: Ok, sis."" She'd rather be a broke bitch? *shrugs* she'll have to tell me how it works for her"
3,0,3,0,1,"RT @USER: BITCH you scared to let it off , yo daddy wasn't no DAWG. yo mama had more heart than ya daddy bitch ass."
6,0,6,0,1,her ass mann bro i can sit on her shit l&128514;&128514;&128514; she walk by like i wasnt gone grab it bitch bye &996;&65039;
6,0,6,0,1,"Worst shit ever.. mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash"
